file,#,description,eif,value,income-type,income-amount
"White House/Liddell, Chris",148.656,Republic Services Inc,N/A,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",148.657,Rockwell Automation Inc,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.658,"Ross Stores, Inc. - Common Stock",N/A,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",148.659,S&T Bancorp,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.66,SEI Investments Company - Common Stock,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.661,Weingarten Realty Investment,N/A,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
"White House/Liddell, Chris",148.662,S L Green Realty CORP,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.663,Wells Fargo & Co,N/A,"None (or less than $1,001)",Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",148.664,Western Digital Corp,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.665,PNM Resources INC,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.666,Weyerhaeuser Co,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.667,"Henry Schein, Inc. - Common Stock",N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.668,Schlumberger Ltd,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.669,Whirlpool Corp,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.67,Schwab Charles Corp,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.671,The Williams Companies Inc,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.672,Xerox Corp,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.673,Sempra Energy,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.674,Yahoo Inc,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.675,Simon Property Group,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.676,Zions Bancorporation - Common Stock,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.677,Southern Co,N/A,"None (or less than $1,001)",Capital Gains,None (or less than $201)
"White House/Liddell, Chris",148.678,"Hawkins, Inc. - Common Stock",N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.679,Southwest Airlines Co,N/A,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",148.68,Southwest Gas Holdings,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.681,Jones Lang Lasalle Inc,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.682,Starbucks Corporation - Common Stock,N/A,"None (or less than $1,001)",Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",148.683,The Priceline Group Inc. - Common Stock,N/A,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",148.684,State Street Corp,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.685,First Potomac Realty Trust,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.686,SunTrust Banks Inc (GA),N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.687,Endurance Specialty Holdings,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.688,Kroger Co,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.689,Axis Capital Holdings LTD,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.69,Boston Scientific Corp,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.691,Resmed Inc,N/A,"None (or less than $1,001)",Capital Gains,"$2,501 - $5,000"
"White House/Liddell, Chris",148.692,McKesson Corp,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.693,DR Horton Inc,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.694,Archer-Daniels-Midland Co,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.695,Umpqua Holdings Corporation - Common Stock,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.696,Corporate Office Properties REIT,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.697,Nvidia Corp,N/A,"None (or less than $1,001)",Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",148.698,Superior Energy Services,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.699,AES Corp,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.7,Amgen Inc,N/A,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",148.701,"Synopsys, Inc. - Common Stock",N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.702,Goodyear Tire & Rubber Co,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.703,Sysco Corp,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.704,Sealed Air Corp,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.705,TCF Financial,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.706,TJX Cos Inc,N/A,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",148.707,Teleflex Inc,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.708,Teradyne Inc,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.709,Terex Corp,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.71,Tesoro Corp,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.711,United Technologies Corp,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.712,Texas Instruments Incorporated - Common Stock,N/A,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",148.713,Vornado Realty Trust,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.714,CVB Financial Corporation - Common Stock,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.715,Textron Inc,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.716,Corning Inc,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.717,Thermo Fisher Scientific,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.718,Automatic Data Processing,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.719,Tiffany & Co,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.72,Idacorp Inc,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.721,Tootsie Roll INDS Inc,N/A,"None (or less than $1,001)",Capital Gains,"$1,001 - $2,500"
"White House/Liddell, Chris",148.722,Tyson Foods Inc A,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.723,Union Pacific Corp,N/A,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",148.724,First Horizon National Corp,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.725,United Natural Foods Inc,N/A,"None (or less than $1,001)",Capital Gains,"$1,001 - $2,500"
"White House/Liddell, Chris",148.726,South Jersey Industries Inc,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.727,United States Cellular Corp,N/A,"None (or less than $1,001)",Capital Gains,"$201 - $1,000"
"White House/Liddell, Chris",148.728,VF Corp,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.729,Renaissance RE Holdings LTD ADR,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.73,Valero Energy Corp,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.731,Ventas Inc,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.732,GATX Corp,N/A,"None (or less than $1,001)",Capital Gains,"$2,501 - $5,000"
"White House/Liddell, Chris",148.733,"VeriSign, Inc. - Common Stock",N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.734,Vertex Pharmaceuticals Inc,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.735,"Washington Federal, Inc. - Common Stock",N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.736,Intuit Inc,N/A,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",148.737,Vulcan Materials Co,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.738,"Bottomline Technologies, Inc. - Common Stock",N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.739,"Safeway PDC, LLC CVR (Worthless)",N/A,"None (or less than $1,001)",,None (or less than $201)
"White House/Liddell, Chris",148.74,Newell Brands Inc,N/A,"None (or less than $1,001)",Capital Gains,"$2,501 - $5,000"
"White House/Liddell, Chris",148.741,KLA-Tencor Corporation,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.742,NCR Corp,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.743,WD-40 Company - Common Stock,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.744,Biogen Idec Inc,N/A,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",148.745,Varian Medical Systems Inc,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.746,L3 TECHNOLOGIES INC,N/A,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",148.747,CONDUENT INC-WHEN ISSUED,N/A,"None (or less than $1,001)",Capital Gains,"$1,001 - $2,500"
"White House/Liddell, Chris",148.748,BIOVERATIV INC-W/I,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.749,G G P INC,N/A,"None (or less than $1,001)",Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",148.75,VAREX IMAGING CORP,N/A,"None (or less than $1,001)",Capital Gains,"$2,501 - $5,000"
"White House/Liddell, Chris",149,"Martingale Asset Management, L.P.",No,"None (or less than $1,001)",,None (or less than $201)
"White House/Liddell, Chris",149.1,T C F FINANCIAL CORP,N/A,"None (or less than $1,001)",,None (or less than $201)
"White House/Liddell, Chris",149.2,MAXIM INTEGRATED PRODS INC,No,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.3,DARDEN RESTAURANTS INC,No,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.4,LOWE'S COMPANIES INC,No,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.5,ROSS STORES INC,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.6,BROADCOM LTD.,No,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.7,STATE STREET CORP,No,"None (or less than $1,001)",,None (or less than $201)
"White House/Liddell, Chris",149.8,DOLLAR GENERAL CORP,No,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.9,CABLE ONE INC-W/1,No,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.1,CAMPBELL SOUP CO,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.11,SOUTHWEST AIRLS CO,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",149.12,PHILLIPS 66,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.13,BARD C R INC,No,"None (or less than $1,001)",Dividends Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",149.14,STARBUCKS CORP,No,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.15,NORDSTROM INC,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",149.16,MCCORMICK & CO INC COM NON VTG,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.17,SMUCKER J M CO,No,"None (or less than $1,001)",Capital Gains,"$2,501 - $5,000"
"White House/Liddell, Chris",149.18,BANK HAWAII CORP,No,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.19,D S T SYS INC DEL,No,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.2,SYSCO CORP,No,"None (or less than $1,001)",Dividends Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",149.21,RAYTHEON CO,No,"None (or less than $1,001)",Dividends Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",149.22,W P CAREY INC,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$2,501 - $5,000"
"White House/Liddell, Chris",149.23,"ZIMMER BIOMET HOLDINGS, INC",N/A,"None (or less than $1,001)",Dividends Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.24,REPUBLIC SVCS INC COM,No,"None (or less than $1,001)",Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",149.25,BRISTOL-MYERS SQUIBB CO,No,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.26,CARDINAL HEALTH INC,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",149.27,C D K GLOBAL INC.,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.28,Waste Management Inc,No,"None (or less than $1,001)",Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",149.29,RENAISSANCE RE HLDGS LTD ADR,No,"None (or less than $1,001)",Dividends Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",149.3,TOTAL SYS SVCS INC,No,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.31,"MFA FINANCIAL, INC.",N/A,"None (or less than $1,001)",Dividends Capital Gains,"$201 - $1,000"
"White House/Liddell, Chris",149.32,PINNACLE FOODS INC,No,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.33,GRAINGER W W INC,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.34,FIDELITY NATL INFORMATION SVCS INC,No,"None (or less than $1,001)",Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",149.35,ALLIANT ENERGY CORP,No,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.36,DR PEPPER SNAPPLE GROUP,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$100,001 - $1,000,000"
"White House/Liddell, Chris",149.37,ABBOTT LABORATORIES,No,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.38,CABOT CORP,No,"None (or less than $1,001)",Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.39,AMERICAN FINL GROUP INC OHIO,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$5,001 - $15,000"
"White House/Liddell, Chris",149.4,CINEMARK HOLDINGS INC,No,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.41,AXIS CAPITAL HOLDINGS LTD,No,"None (or less than $1,001)",Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.42,HERSHEY CO,No,"None (or less than $1,001)",Dividends Capital Gains,"$50,001 - $100,000"
"White House/Liddell, Chris",149.43,ARAMARK,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$15,001 - $50,000"
"White House/Liddell, Chris",149.44,COLGATE-PALMOLIVE CO,N/A,"None (or less than $1,001)",Dividends Capital Gains,"$50,001 - $100,000"
